0.001256637,156,4.47E-09,4.47E-09,4.47E-09,4.47E-09,4.47E-09
0.001382301,157,4.49E-09,4.49E-09,4.49E-09,4.49E-09,4.49E-09
0.001520531,158,4.57E-09,4.56E-09,4.56E-09,4.56E-09,4.56E-09
0.001672584,160,4.29E-09,4.28E-09,4.28E-09,4.28E-09,4.28E-09
0.001839842,161,4.47E-09,4.47E-09,4.47E-09,4.47E-09,4.47E-09
0.002023827,162,4.74E-09,4.74E-09,4.74E-09,4.74E-09,4.74E-09
0.002226209,164,4.68E-09,4.67E-09,4.67E-09,4.67E-09,4.67E-09
0.00244883,166,4.71E-09,4.70E-09,4.70E-09,4.70E-09,4.70E-09
0.002693713,168,4.85E-09,4.85E-09,4.85E-09,4.85E-09,4.85E-09
0.002963084,171,4.71E-09,4.71E-09,4.71E-09,4.71E-09,4.71E-09
0.003259393,174,4.72E-09,4.71E-09,4.71E-09,4.71E-09,4.71E-09
0.003585332,177,4.90E-09,4.89E-09,4.89E-09,4.89E-09,4.89E-09
0.003943865,180,5.29E-09,5.28E-09,5.28E-09,5.28E-09,5.28E-09
0.004338252,185,5.09E-09,5.08E-09,5.08E-09,5.08E-09,5.08E-09
0.004772077,189,5.61E-09,5.59E-09,5.59E-09,5.59E-09,5.59E-09
0.005249285,195,5.66E-09,5.64E-09,5.64E-09,5.64E-09,5.64E-09
0.005774213,202,5.73E-09,5.71E-09,5.71E-09,5.71E-09,5.71E-09
0.006351635,210,5.95E-09,5.91E-09,5.91E-09,5.91E-09,5.91E-09
0.006986798,219,6.44E-09,6.40E-09,6.40E-09,6.40E-09,6.40E-09
0.007685478,230,7.03E-09,6.97E-09,6.97E-09,6.97E-09,6.97E-09
0.008454026,244,7.57E-09,7.49E-09,7.49E-09,7.49E-09,7.49E-09
0.009299428,262,8.10E-09,7.98E-09,7.98E-09,7.98E-09,7.98E-09
0.010229371,285,8.89E-09,8.71E-09,8.71E-09,8.71E-09,8.71E-09
0.011252308,316,9.82E-09,9.55E-09,9.55E-09,9.55E-09,9.55E-09
0.012377539,358,1.17E-08,1.12E-08,1.12E-08,1.12E-08,1.12E-08
0.013615293,421,1.43E-08,1.35E-08,1.35E-08,1.35E-08,1.35E-08
0.014976822,524,1.87E-08,1.72E-08,1.72E-08,1.72E-08,1.72E-08
0.016474505,723,2.79E-08,2.44E-08,2.44E-08,2.44E-08,2.44E-08
0.018121955,1275,5.76E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08
0.019934151,20728,2.70E-06,6.91E-07,6.91E-07,6.91E-07,6.91E-07
0.021927566,1630,0.087905943,0.018257639,0.018257639,0.018257639,0.018257639
0.024120322,868,0.170823631,0.036038461,0.036038461,0.036038461,0.036038461
0.026532354,585,0.246203315,0.052767122,0.052767122,0.052767122,0.052767122
0.02918559,436,0.314730293,0.068534383,0.068534383,0.068534383,0.068534383
0.032104149,346,0.377027546,0.08342248,0.08342248,0.08342248,0.08342248
0.035314564,291,0.433661412,0.097505958,0.097505958,0.097505958,0.097505958
0.03884602,256,0.48514674,0.110852419,0.110852419,0.110852419,0.110852419
0.042730622,232,0.531951583,0.123523206,0.123523206,0.123523206,0.123523206
0.047003684,214,0.574501439,0.135574006,0.135574006,0.135574006,0.135574006
0.051704053,200,0.613183126,0.147055414,0.147055414,0.147055414,0.147055414
0.056874458,190,0.648348297,0.158013421,0.158013421,0.158013421,0.158013421
0.062561904,182,0.680316633,0.16848986,0.16848986,0.16848986,0.16848986
0.068818094,175,0.709378758,0.178522816,0.178522816,0.178522816,0.178522816
0.075699903,170,0.735798871,0.188146981,0.188146981,0.188146981,0.188146981
0.083269894,165,0.759817155,0.197393986,0.197393986,0.197393986,0.197393986
0.091596883,161,0.781651959,0.206292689,0.206292689,0.206292689,0.206292689
0.100756572,157,0.801501781,0.214869443,0.214869443,0.214869443,0.214869443
0.110832229,154,0.819547074,0.223148333,0.223148333,0.223148333,0.223148333
0.121915452,151,0.835951885,0.231151389,0.231151389,0.231151389,0.231151389
0.134106997,149,0.85086535,0.23889878,0.23889878,0.23889878,0.23889878
0.147517696,146,0.864423046,0.246408987,0.246408987,0.246408987,0.246408987
0.162269466,144,0.876748223,0.25369896,0.25369896,0.25369896,0.25369896
0.178496413,141,0.88795293,0.260784259,0.260784259,0.260784259,0.260784259
0.196346054,139,0.898139027,0.26767918,0.26767918,0.26767918,0.26767918
0.215980659,144,0.907399116,0.274396882,0.274396882,0.274396882,0.274396882
0.237578725,159,0.915817378,0.280949449,0.280949449,0.280949449,0.280949449
0.261336598,156,0.923470344,0.287348052,0.287348052,0.287348052,0.287348052
0.287470258,159,0.930427585,0.293602967,0.293602967,0.293602967,0.293602967
0.316217283,160.5,0.93675235,0.299723697,0.299723697,0.299723697,0.299723697
0.347839012,162,0.942502137,0.305719022,0.305719022,0.305719022,0.305719022
0.382622913,155.75,0.947729215,0.311597071,0.311597071,0.311597071,0.311597071
0.420885204,156.25,0.952481105,0.317365348,0.317365348,0.317365348,0.317365348
0.462973724,157,0.956801004,0.323030832,0.323030832,0.323030832,0.323030832
0.509271097,157.5,0.960728186,0.328599994,0.328599994,0.328599994,0.328599994
0.560198207,150.625,0.964298351,0.334078866,0.334078866,0.334078866,0.334078866
0.616218027,150.875,0.967543955,0.339472998,0.339472998,0.339472998,0.339472998
0.67783983,151.125,0.970494505,0.344787614,0.344787614,0.344787614,0.344787614
0.745623813,151.375,0.973176822,0.350027566,0.350027566,0.350027566,0.350027566
0.820186194,151.5,0.975615293,0.355197381,0.355197381,0.355197381,0.355197381
0.902204814,151.625,0.977832085,0.360301289,0.360301289,0.360301289,0.360301289
0.992425295,144.625,0.97984735,0.365343286,0.365343286,0.365343286,0.365343286
1.091667825,144.6875,0.981679409,0.370326996,0.370326996,0.370326996,0.370326996
1.200834607,144.6875,0.983344917,0.375255934,0.375255934,0.375255934,0.375255934
1.320918068,144.6875,0.984859015,0.38013336,0.38013336,0.38013336,0.38013336
1.453009875,144.6875,0.986235469,0.384962343,0.384962343,0.384962343,0.384962343
1.598310862,144.6875,0.98748679,0.389745766,0.389745766,0.389745766,0.389745766
1.758141948,137.65625,0.988624354,0.394486433,0.394486433,0.394486433,0.394486433
1.933956143,137.59375,0.989658504,0.399186751,0.399186751,0.399186751,0.399186751
2.127351757,137.5625,0.99059864,0.403849226,0.403849226,0.403849226,0.403849226
2.340086933,137.5,0.991453309,0.40847616,0.40847616,0.40847616,0.40847616
2.574095626,137.4375,0.992230281,0.413069729,0.413069729,0.413069729,0.413069729
2.831505189,137.34375,0.992936619,0.417632005,0.417632005,0.417632005,0.417632005
3.114655708,137.28125,0.993578745,0.422164956,0.422164956,0.422164956,0.422164956
