0.083269894,9101,7.88E-07,0.175808374,0.175808374,0.175808374,0.175808374
0.091596883,25832,2.91E-06,0.181978969,0.181978969,0.181978969,0.181978969
0.100756572,19093,0.014855552,0.184255456,0.184255456,0.184255456,0.184255456
0.110832229,9134,0.037411,0.184255724,0.184255724,0.184255724,0.184255724
0.121915452,6337,0.057916742,0.184255787,0.184255787,0.184255787,0.184255787
0.134106997,4953,0.076558454,0.184255814,0.184255814,0.184255814,0.184255814
0.147517696,4076,0.093505505,0.18425583,0.18425583,0.18425583,0.18425583
0.162269466,3373,0.108911934,0.18425584,0.18425584,0.18425584,0.18425584
0.178496413,2483,0.12291726,0.184255973,0.184255973,0.184255973,0.184255973
0.196346054,2912,0.135649903,0.184255968,0.184255968,0.184255968,0.184255968
0.215980659,3185,0.14722503,0.184255964,0.184255964,0.184255964,0.184255964
0.237578725,3300,0.157747871,0.184255961,0.184255961,0.184255961,0.184255961
0.261336598,3261,0.167314088,0.184255959,0.184255959,0.184255959,0.184255959
0.287470258,2967,0.176010648,0.184255957,0.184255957,0.184255957,0.184255957
0.316217283,2786,0.183916611,0.184255956,0.184255956,0.184255956,0.184255956
0.347839012,2660,0.19110385,0.184255954,0.184255954,0.184255954,0.184255954
0.382622913,2426.5,0.197637525,0.184255997,0.184255997,0.184255997,0.184255997
0.420885204,2361,0.203577395,0.184255995,0.184255995,0.184255995,0.184255995
0.462973724,2306.5,0.208977277,0.184255993,0.184255993,0.184255993,0.184255993
0.509271097,2262.5,0.213886259,0.184255992,0.184255992,0.184255992,0.184255992
0.560198207,2226.5,0.218348971,0.184255991,0.184255991,0.184255991,0.184255991
0.616218027,2196.5,0.222405981,0.18425599,0.18425599,0.18425599,0.18425599
0.67783983,2170.5,0.226094172,0.184255989,0.184255989,0.184255989,0.184255989
0.745623813,2021.75,0.229446756,0.184256067,0.184256067,0.184256067,0.184256067
0.820186194,2012,0.232494851,0.184256065,0.184256065,0.184256065,0.184256065
0.902204814,1997.5,0.235265846,0.184256064,0.184256064,0.184256064,0.184256064
0.992425295,1984.75,0.237784932,0.184256063,0.184256063,0.184256063,0.184256063
1.091667825,1973.5,0.24007501,0.184256062,0.184256062,0.184256062,0.184256062
1.200834607,1963.75,0.2421569,0.184256061,0.184256061,0.184256061,0.184256061
1.320918068,1954.5,0.244049526,0.18425606,0.18425606,0.18425606,0.18425606
1.453009875,1825.625,0.245769495,0.184256209,0.184256209,0.184256209,0.184256209
1.598310862,1825.5,0.247333652,0.184256208,0.184256208,0.184256208,0.184256208
1.758141948,1820,0.248755612,0.184256207,0.184256207,0.184256207,0.184256207
1.933956143,1815.125,0.250048304,0.184256205,0.184256205,0.184256205,0.184256205
2.127351757,1810.75,0.251223479,0.184256204,0.184256204,0.184256204,0.184256204
2.340086933,1806.75,0.252291819,0.184256204,0.184256204,0.184256204,0.184256204
2.574095626,1803.125,0.253263037,0.184256203,0.184256203,0.184256203,0.184256203
2.831505189,1799.25,0.254145963,0.184256202,0.184256202,0.184256202,0.184256202
3.114655708,1681.75,0.254947452,0.184256494,0.184256494,0.184256494,0.184256494
3.426121279,1681.8125,0.255677145,0.184256492,0.184256492,0.184256492,0.184256492
3.768733406,1679.6875,0.256340502,0.184256491,0.184256491,0.184256491,0.184256491
6.283185307,1558.125,0.258992861,0.184257065,0.184257065,0.184257065,0.184257065
10.05309649,1557.6875,0.260484958,0.184257061,0.184257061,0.184257061,0.184257061
