0.75,0.2,1,0,0,0,0,0
0.8475,0.2,1,0,0,0,0,0
0.957675,0.2,1,0,0,0,0,0
1.08217,0.2,1,0,0,0,0,0
1.22286,0.2,1,0.00406188,0,0,0,0
1.38183,0.2,1,0.0299795,0,0,0,0
1.56146,0.2,1,0.0955232,0,0,0,0
1.76445,0.2,1,0.176831,0,0,0,0
1.99383,0.2,1,0.272307,0.0103039,0.00166518,0,0.000791246
2.25303,0.2,1,0.321108,0.0149241,0,0.00704898,0
2.54593,0.2,1,0.329163,0.0229883,0.00682705,0.00519328,0.019746
2.8769,0.2,1,0.394422,0.0332819,0.0203258,0.00867636,0.00722979
3.25089,0.2,1,0.458332,0.0337459,0.0394196,0.0219579,0.0248461
3.67351,0.2,1,0.496458,0.0405947,0.0518368,0.0334585,0.0585956
4.15106,0.2,1,0.429996,0.042676,0.0518135,0.0453049,0.0656065
4.6907,0.2,1,0.360771,0.0856405,0.0630826,0.0662767,0.0668961
5.30049,0.2,1,0.37316,0.110351,0.0535614,0.0934925,0.111115
5.98956,0.2,1,0.355174,0.107429,0.100719,0.0925742,0.0916912
6.7682,0.2,1,0.225907,0.135438,0.152592,0.131112,0.13302
7.64807,0.2,1,0.307061,0.152309,0.144603,0.152252,0.142759
8.64232,0.2,1,0.247463,0.168987,0.157134,0.188888,0.17967
9.76582,0.2,1,0.235251,0.176976,0.15271,0.224475,0.186348
11.0354,0.2,1,0.15065,0.217664,0.205297,0.195611,0.216594
12.47,0.2,1,0.138676,0.186537,0.229771,0.216454,0.221814
14.0911,0.2,1,0.164498,0.22067,0.211757,0.202111,0.195351
15.9229,0.2,1,0.124617,0.256707,0.205609,0.202673,0.205092
17.9929,0.2,1,0.138381,0.195845,0.224883,0.208344,0.229337
20.332,0.2,1,0.147487,0.210611,0.203408,0.203153,0.232547
22.9751,0.2,1,0.125348,0.237359,0.217275,0.182374,0.235298
25.9619,0.2,1,0.14048,0.224799,0.211751,0.199122,0.221262
29.3369,0.2,1,0.116723,0.2295,0.18939,0.24807,0.213735
33.1507,0.2,1,0.118295,0.218294,0.225824,0.204188,0.231646
37.4603,0.2,1,0.111195,0.226359,0.232012,0.203462,0.225582
42.3302,0.2,1,0.107274,0.239592,0.193364,0.235602,0.22201
47.8331,0.2,1,0.104691,0.234671,0.247403,0.219203,0.193019
54.0514,0.2,1,0.134658,0.190701,0.228226,0.22382,0.221767
61.0781,0.2,1,0.1181,0.199615,0.236597,0.188544,0.256329
69.0182,0.2,1,0.0866081,0.204098,0.225608,0.262066,0.220746
77.9906,0.2,1,0.142698,0.225539,0.179046,0.208185,0.24363
88.1293,0.2,1,0.117165,0.217664,0.220771,0.227449,0.216299

 64247.3
