0.75,0.2,1,0,0,0,0,0
0.8475,0.2,1,0,0,0,0,0
0.957675,0.2,1,0,0,0,0,0
1.08217,0.2,1,0,0,0,0,0
1.22286,0.2,1,0,0,0,0,0
1.38183,0.2,1,0.0965961,0,0,0,0
1.56146,0.2,1,0.056146,0,0,0,0
1.76445,0.2,1,0.133382,0,0,0,0
1.99383,0.2,1,0.3229,0,0,0,0
2.25303,0.2,1,0.321312,0,0,0,0
2.54593,0.2,1,0.383612,0,0,0,0
2.8769,0.2,1,0.577731,0,0,0,0
3.25089,0.2,1,0.662746,0,0,0,0
3.67351,0.2,1,0.72095,0,0,0,0
4.15106,0.2,1,0.750769,0,0,0,0
4.6907,0.2,1,0.741671,0,0,0,0
5.30049,0.2,1,0.748906,0,0,0,0
5.98956,0.2,1,0.863447,0,0,0,0
6.7682,0.2,1,0.814504,0,0.0103886,0,0.0183965
7.64807,0.2,1,0.874187,0.00123118,0.0133859,0,0.0136768
8.64232,0.2,1,0.91837,0,0,0.00563261,0
9.76582,0.2,1,0.938531,0,0,0,0
11.0354,0.2,1,0.938682,0.00926209,0,0.00893925,0.00453621
12.47,0.2,1,0.954423,0,0,0,0
14.0911,0.2,1,0.944901,0.00612017,0.00582032,0.00596697,0.00597458
15.9229,0.2,1,0.963037,0.000307823,0.0047452,0.00322594,0.00476351
17.9929,0.2,1,0.970761,0.00152226,0,0,0.00293128
20.332,0.2,1,0.966336,0.00600267,0.00293919,0.00596667,0
22.9751,0.2,1,0.982518,0.00292473,0.00294636,0.00288125,0.00295297
25.9619,0.2,1,0.989926,0,0.00300273,0,0.00283201
29.3369,0.2,1,0.976628,0,0.00591036,0,0.00903554
33.1507,0.2,1,0.957094,0.0103092,0.00707243,0.00624958,0.00382794
37.4603,0.2,1,0.997755,0,0,0,0
42.3302,0.2,1,0.987073,0.00187066,0.00284821,0.00247689,0.00289462
47.8331,0.2,1,0.998112,0,0,0,0
54.0514,0.2,1,0.991339,0.00168619,0.00172781,0.00179361,0.00168926
61.0781,0.2,1,0.998063,0,0,0,0
69.0182,0.2,1,0.991674,0.00169415,0.0017366,0.00168604,0.00177635
77.9906,0.2,1,0.998879,0,0,0,0
88.1293,0.2,1,0.996491,0,0,0,0.00158005

 12495.2
