90,0.2,0.111111,0.249088,0.189165,0.185702,0.188837,0.184984
72,0.2,0.138889,0.398284,0.146243,0.147398,0.151981,0.153443
60,0.2,0.166667,0.496795,0.12406,0.122692,0.124763,0.129101
45,0.2,0.222222,0.98016,0,0,0,0
30,0.2,0.333333,0.829836,0.042617,0.0417105,0.0412469,0.0404432
22.5,0.2,0.444444,0.933362,0.0255351,0,0.0252078,0
18,0.2,0.555556,0.687912,0.0618905,0.0701507,0.0357209,0.0908417
15,0.2,0.666667,0.784584,0.0275962,0.0548555,0.020164,0.0289191
12.8571,0.2,0.777778,0.87586,0.0179383,0,0.0207585,0.0148832
11.25,0.2,0.888889,0.864897,0,0.027006,0,0.0266951
10,0.2,1,0.822758,0,0.0318141,0,0.0319586
6.66667,0.2,1.5,0.757185,0.0297315,0.0531834,0.0286862,0.0298316
5,0.2,2,0.93845,0,0,0,0
3.33333,0.2,3,0.976451,0,0,0,0
2.5,0.2,4,0.976745,0,0,0,0

 55.819
