500,0.04,1,0.13121,0.221431,0.215585,0.206485,0.22311
222.222,0.06,1,0.166332,0.198122,0.22803,0.182385,0.222805
125,0.08,1,0.136373,0.219262,0.232428,0.207386,0.20178
55.5556,0.12,1,0.130668,0.196973,0.224365,0.218525,0.226833
31.25,0.16,1,0.150564,0.195569,0.197831,0.240728,0.21183
20,0.2,1,0.141274,0.200417,0.213359,0.201661,0.239933
13.8889,0.24,1,0.142698,0.206174,0.255495,0.191215,0.201829
8.88889,0.3,1,0.145155,0.22849,0.167187,0.203921,0.251855
6.92042,0.34,1,0.119042,0.237462,0.219882,0.20267,0.217526
5.54017,0.38,1,0.141196,0.206,0.201739,0.245871,0.202269
4.53515,0.42,1,0.167345,0.238796,0.215049,0.197768,0.17624
1.25,0.8,1,0.245863,0.181724,0.196207,0.173358,0.195927
0.8,1,1,0.486435,0.111892,0.134426,0.142208,0.117214
0.355556,1.5,1,0.755085,0.0415697,0.0816198,0.0486077,0.0644599
0.2,2,1,0.894056,0.0117411,0.0339491,0.0334076,0.0182628

 12483.2
