0.401134,0.172123,0.438661,0,0,0,0,0,
0.373919,0.265187,0.809488,0,0,1,0,0,
0.485184,0.177751,0.876945,1,0,0,0,1,
0.348433,0.398663,0.205517,0,1,0,0,0,
0.207553,0.885689,0.280415,1,0,0,1,0,
0.0667122,0.766276,0.424053,1,1,0,0,1,
0.0673043,0.806006,0.789755,0,0,0,0,0,
0.0178069,0.874997,0.296621,0,1,1,0,0,
0.0981179,0.944917,0.194933,0,0,0,0,0,
0.0623659,0.885859,0.807554,0,0,0,1,0,
0.12954,1.22229,0.489608,0,0,1,0,0,
0.391049,1.2245,0.733997,0,0,0,0,0,
0.3313,1.22561,0.0845408,0,1,0,0,0,
0.0217436,1.02126,0.739324,1,0,0,0,0,
0.42665,1.27309,0.816152,0,0,0,0,0,
0.451047,1.3873,0.31711,1,1,1,0,0,
0.261044,1.39273,0.894787,0,1,0,0,0,
0.495726,1.38905,0.980587,0,1,1,0,1,
0.443853,1.26567,0.0356729,0,0,0,0,0,
0.418342,1.2489,0.366724,0,0,0,0,0,
0.378113,1.29073,0.904602,0,0,1,0,0,
0.0972635,1.92975,0.0583184,0,0,0,0,0,
0.0745093,1.89321,0.334607,0,0,0,0,0,
0.106236,1.79784,0.157341,1,0,1,0,1,
0.0467062,1.87872,0.943743,0,0,0,1,0,
0.0995407,1.71704,0.994628,0,0,0,0,0,
0.0687947,1.99889,0.658489,0,0,0,0,1,
0.0821975,1.85106,0.0827531,1,0,0,0,1,
0.276314,2.09282,0.519366,0,0,1,0,1,
0.0818664,2.11123,0.141385,0,0,0,1,0,
0.330862,2.40117,0.43636,1,0,0,0,0,
0.160183,2.30783,0.951092,0,0,0,0,0,
0.0557509,2.1013,0.890628,0,0,0,0,1,
0.077735,2.13438,0.0170246,0,0,0,0,1,
0.385181,2.42509,0.584271,0,0,0,0,1,
0.163569,2.08667,0.49551,0,1,0,0,0,
0.412857,2.46078,0.72738,1,1,0,1,0,
0.108431,2.19359,0.315641,0,0,0,0,0,
0.300252,2.62525,0.359604,1,0,1,1,0,
0.0890218,2.61891,0.56689,1,0,0,0,0,
0.237908,2.55136,0.793561,0,0,0,0,0,
0.22909,2.58588,0.696183,0,0,1,0,0,
0.43094,2.62104,0.260423,0,0,0,1,0,
0.232306,2.58741,0.582062,0,0,0,0,1,
0.0849754,3.94959,0.607062,1,0,0,0,1,
0.310931,3.93441,0.924607,0,0,0,0,0,
0.093663,3.5289,0.596404,0,0,0,0,0,
0.0441889,3.88202,0.161085,0,0,0,0,0,
0.434356,4.24137,0.341271,0,0,0,1,0,
0.288214,4.10389,0.615617,0,0,0,0,0,
0.123471,4.11315,0.640948,0,0,0,0,0,
0.386734,4.1485,0.371292,1,0,0,0,0,
0.426761,4.36408,0.209873,0,1,1,0,0,
0.0296744,4.12598,0.26921,0,0,0,0,0,
0.456333,4.21797,0.96828,0,0,1,0,0,
0.0218333,4.36494,0.61615,0,0,0,0,0,
0.106821,4.07504,0.936859,0,1,0,0,1,
0.168987,5.04225,0.386009,0,1,0,0,0,
0.0270233,5.27034,0.312232,1,0,0,0,0,
0.0123824,5.34441,0.912433,1,0,0,0,1,
0.136804,5.34719,0.700476,1,0,1,1,0,
0.151069,5.46832,0.638739,0,1,0,0,0,
0.137257,5.05853,0.114498,0,0,0,0,0,
0.0418018,5.15083,0.379168,0,0,0,1,0,
0.364861,5.92963,0.197603,0,0,0,0,0,
0.0933008,5.76961,0.358958,0,0,0,0,0,
0.194037,5.79789,0.44909,1,1,0,0,0,
0.387193,5.93712,0.849115,0,0,0,0,0,
0.142078,5.83196,0.313399,1,0,1,1,0,
0.292043,5.85649,0.75978,0,0,0,0,0,
0.324416,5.7205,0.838225,0,0,0,1,0,
0.0917795,5.65977,0.545185,0,0,1,0,0,
0.267391,6.01735,0.955807,0,0,0,0,0,
0.478938,6.05161,0.127902,0,0,1,0,0,
0.495467,6.17989,0.249555,0,0,1,0,0,
0.429971,6.05785,0.215602,0,0,0,0,0,
0.306595,6.03821,0.742172,0,0,0,0,0,
0.40444,6.16144,0.828184,1,0,0,1,0,
0.0648723,6.97528,0.992147,0,0,0,0,0,
0.0517293,6.68394,0.242401,0,0,0,0,0,
0.213357,6.84124,0.612123,0,1,0,0,0,
0.279988,6.61998,0.57486,1,0,0,0,0,
0.0379168,6.89732,0.177543,0,1,0,0,0,
0.426827,7.47402,0.90879,0,0,1,1,0,
0.445797,7.30443,0.818157,0,0,0,0,0,
0.452633,7.2827,0.746294,0,1,0,0,0,
0.0903323,7.0639,0.0954602,0,0,0,0,0,
0.0117261,7.00302,0.223755,0,0,0,1,1,
0.187501,7.17537,0.356619,0,1,0,0,0,
0.351822,7.37513,0.12297,0,1,0,0,1,
0.436991,7.09613,0.322757,0,1,1,0,0,
0.313303,7.14315,0.268204,1,1,0,0,0,
0.164562,7.25539,0.640047,0,0,1,1,0,
0.0647611,7.13376,0.494929,1,0,0,1,0,
0.479334,7.24358,0.492468,0,1,0,0,0,
0.0695686,7.0239,0.465483,1,0,0,0,0,
0.457813,7.96957,0.737952,1,0,0,0,0,
0.355534,7.70654,0.442282,0,0,0,0,0,
0.313686,7.87541,0.187411,0,0,0,0,0,
0.369532,7.88923,0.0734414,0,0,0,0,0,
0.368146,7.6801,0.766532,0,1,0,0,0,
0.447103,7.60445,0.220781,0,0,1,1,0,
0.446181,7.95793,0.591708,0,1,0,0,1,
0.357179,7.57472,0.258127,0,0,0,0,0,
0.403805,8.10481,0.291523,0,0,0,0,1,
0.0967571,8.00337,0.843485,0,0,0,0,0,
0.1029,9.31138,0.236608,1,0,0,0,0,
0.202672,9.45592,0.209047,0,0,0,0,0,
0.0113385,9.29356,0.332,0,0,1,0,0,
0.258497,9.75762,0.878077,1,0,0,0,0,
0.0848344,9.95885,0.0489702,0,1,0,0,0,
0.175148,9.787,0.354845,0,0,0,0,0,
0.111115,9.97756,0.0903055,0,0,0,0,0,
0.114735,9.83786,0.214675,0,0,1,0,0,
0.121037,9.65393,0.730208,0,0,0,0,0,
0.24937,9.76304,0.18796,0,0,0,0,0,
0.240265,9.87963,0.495911,0,0,0,1,0,
0.151127,9.86707,0.933807,0,0,1,0,0,
0.277122,9.66743,0.927731,0,0,0,0,0,
0.298729,9.81959,0.894197,0,0,0,0,0,
0.0617093,9.6732,0.252373,0,1,0,1,0,
0.0974704,9.67689,0.407061,0,0,0,1,0,
0.286663,9.81973,0.783875,0,0,0,0,0,
0.198361,9.66684,0.0905375,0,0,0,0,1,
0.133414,9.91858,0.561582,0,1,0,1,1,
0.0656374,9.83877,0.407987,0,1,0,0,0,
0.161952,10.3042,0.484814,0,0,0,1,0,
0.27905,10.2668,0.0661123,0,1,0,0,0,
0.119274,10.015,0.627228,0,0,0,1,0,
0.22744,10.1035,0.672162,0,0,1,0,0,
0.357907,10.3773,0.355607,0,1,0,0,1,
0.307459,10.1106,0.0683124,0,0,0,0,1,
0.265227,10.202,0.870451,0,0,1,0,0,
0.49388,10.119,0.415682,0,0,0,0,0,
0.344494,10.1412,0.766578,0,0,1,0,1,
0.0467129,10.2016,0.0446329,0,0,0,0,1,
0.458541,10.8626,0.143597,1,0,0,0,0,
0.180366,10.605,0.838742,0,0,0,1,0,
0.45502,10.5098,0.221063,0,1,0,1,0,
0.499641,10.9285,0.674047,0,0,1,0,1,
0.375169,10.7257,0.626381,0,0,0,0,1,
0.48412,10.8082,0.642229,0,0,0,0,0,
0.159953,10.6015,0.578986,1,0,0,0,0,
0.158771,10.7947,0.676779,0,0,1,0,0,
0.210927,11.3336,0.899842,0,1,0,0,0,
0.391206,11.4422,0.404259,0,0,0,0,0,
0.323245,11.2373,0.527154,1,0,0,1,0,
0.198274,11.016,0.965203,0,0,0,1,1,
0.274006,11.4154,0.948731,0,0,0,0,0,
0.28379,11.2539,0.743845,0,0,1,0,1,
0.284883,11.0017,0.200917,0,0,0,0,0,
0.450848,11.2309,0.0408053,0,1,0,0,1,
0.354089,11.4988,0.770756,0,0,1,0,0,
0.261138,11.4023,0.978547,0,0,1,0,0,
0.462922,11.4446,0.660653,0,0,0,0,0,
0.435354,11.2727,0.888977,0,0,1,1,0,
0.271247,11.5166,0.930456,0,0,0,0,0,
0.395606,12.4388,0.0977736,0,0,0,1,0,
0.454158,12.3589,0.750975,0,0,0,0,0,
0.495764,12.3118,0.328296,0,1,0,0,0,
0.407539,12.4485,0.984888,0,0,0,0,1,
0.354001,12.311,0.629184,0,0,0,1,1,
0.306307,12.4639,0.868907,0,0,0,1,0,
0.277466,12.5618,0.912545,0,0,0,0,0,
0.461718,12.7574,0.652627,0,0,0,0,0,
0.329534,12.9471,0.938708,0,0,0,0,0,
0.340875,12.7839,0.581289,1,1,1,1,0,
0.427571,12.6487,0.456734,0,0,0,0,0,
0.210815,12.5711,0.64528,0,1,0,0,0,
0.354223,12.7886,0.522824,0,0,0,0,0,
0.443013,12.5059,0.408132,0,0,0,0,0,
0.192311,12.7046,0.324765,0,1,0,0,1,
0.22571,12.5299,0.44589,1,1,0,0,1,
0.166717,13.0212,0.886166,0,1,1,1,1,
0.291273,13.2843,0.902392,0,0,0,1,0,
0.237272,13.0331,0.349034,0,0,0,0,0,
0.191272,13.2155,0.652601,0,0,0,1,1,
0.197288,13.0516,0.00820724,0,0,0,0,0,
0.402433,13.0779,0.458885,0,0,0,0,1,
0.194992,13.1504,0.862525,0,1,0,0,0,
0.119712,13.478,0.266709,0,0,0,0,0,
0.158501,13.3757,0.219394,1,0,0,0,0,
0.36603,13.8909,0.242572,0,0,0,0,0,
0.118908,13.5081,0.748235,0,0,0,0,0,
0.488732,13.9603,0.651295,0,0,0,0,1,
0.362476,14.7306,0.605343,0,0,0,0,0,
0.425031,14.7946,0.124039,0,0,1,0,1,
0.468573,14.6408,0.864904,0,0,0,1,1,
0.413362,14.5798,0.250603,0,0,0,1,1,
0.0367761,15.1801,0.319265,0,1,1,0,0,
0.00489362,15.2535,0.425202,1,0,1,0,0,
0.0228507,15.0476,0.190393,0,0,0,0,0,
0.235516,15.9763,0.900553,0,0,0,0,0,
0.0684126,15.7172,0.552197,1,0,0,0,0,
0.256242,15.9288,0.831624,1,0,0,0,1,
0.250559,15.915,0.0948146,0,0,1,0,0,
0.249187,15.9361,0.25057,0,0,1,0,1,
0.0357995,15.8774,0.911641,0,0,0,0,0,
0.12209,15.8965,0.682835,0,0,0,0,1,
0.0861491,15.8184,0.612226,0,0,0,0,0,
0.185951,15.981,0.45445,0,1,0,0,1,
0.261851,16.333,0.441282,0,0,0,0,0,
0.0124906,16.1014,0.0333778,0,0,0,0,0,
0.101583,16.0464,0.665506,0,0,0,0,0,
0.0100309,16.4083,0.782046,0,0,1,0,0,
0.177211,16.1673,0.45645,0,1,0,1,0,
0.0808516,16.0458,0.0228447,0,0,0,0,0,
0.102381,16.3408,0.0487522,0,0,0,1,0,
0.0698984,16.0622,0.662657,0,0,0,1,1,
0.0336275,16.3674,0.0937698,0,0,1,0,1,
0.0611396,16.0075,0.0658567,0,0,0,1,0,
0.062043,16.6981,0.205691,0,0,0,0,0,
0.0119762,16.7691,0.374837,0,0,0,1,0,
0.2343,16.9901,0.555264,0,0,0,1,0,
0.0765176,16.6646,0.980177,0,0,0,0,0,
0.0905342,16.7909,0.79893,0,0,0,0,0,
0.231125,16.7529,0.531104,1,0,0,0,0,
0.237642,16.5194,0.0285168,0,0,1,0,0,
0.179291,16.7521,0.874653,0,0,1,1,1,
0.256579,16.7337,0.767722,1,0,0,1,1,
0.158513,17.2909,0.924687,0,0,0,0,0,
0.0580474,17.3615,0.625636,1,0,0,0,1,
0.0117499,17.2676,0.627082,0,0,0,0,1,
0.138824,17.248,0.389213,0,0,0,1,0,
0.0996236,17.9768,0.489707,0,0,0,0,0,
0.0643295,17.9115,0.30088,0,0,0,1,0,
0.0268577,17.9702,0.0589292,0,1,0,0,0,
0.229512,18.1841,0.356349,0,0,0,0,0,
0.0930819,18.1687,0.501919,1,1,0,1,0,
0.173582,18.2963,0.0275676,0,0,0,0,0,
0.118144,18.0919,0.0480032,0,0,0,0,0,
0.337155,18.1384,0.789919,0,1,0,0,1,
0.19822,18.2785,0.297774,0,0,0,0,0,
0.261742,18.251,0.415558,0,0,0,0,0,
0.175988,18.1488,0.120029,0,0,0,0,0,
0.0135899,18.4205,0.561409,0,0,0,0,0,
0.000759077,18.0886,0.60078,0,0,0,1,0,
0.094666,18.1248,0.396683,0,0,1,0,0,
0.192521,18.4924,0.405965,0,0,1,0,0,
0.229614,18.4753,0.609758,1,0,0,1,1,
0.277753,18.2123,0.61165,0,0,0,0,0,
0.115462,18.0804,0.127523,1,0,0,0,1,
0.124395,18.6942,0.946462,0,0,0,0,0,
0.152198,18.7974,0.139473,0,0,0,0,0,
0.0664631,18.8347,0.0250868,0,0,0,0,0,
0.29324,18.7992,0.389715,0,0,0,0,0,
0.0630679,18.5973,0.891771,0,0,0,0,1,
0.331666,18.5548,0.891188,1,0,0,0,1,
0.167063,18.5621,0.952879,1,0,0,0,1,
0.332958,18.6443,0.290624,1,0,1,0,0,
0.151877,18.6775,0.0273638,0,0,0,0,0,
0.136683,18.92,0.731773,0,0,0,0,0,
0.129117,18.5135,0.225268,0,0,0,0,1,
0.0795467,18.5444,0.138812,0,0,1,0,0,
0.29064,18.5465,0.648874,0,0,0,1,0,
0.316459,18.6039,0.741739,1,0,0,0,0,
0.105891,18.8208,0.190396,0,0,0,0,1,
