500,0.04,1,0.722285,0.0624213,0.0563507,0.058405,0.0564232
222.222,0.06,1,0.730638,0.0535656,0.0601976,0.0522556,0.0614578
125,0.08,1,0.803281,0.0380947,0.0416449,0.0362904,0.0392299
55.5556,0.12,1,0.777705,0.0443717,0.0516619,0.0454468,0.0488971
31.25,0.16,1,0.891992,0.022657,0.0209152,0.0239423,0.0219758
20,0.2,1,0.881188,0.0235363,0.0271966,0.0231489,0.0283315
13.8889,0.24,1,0.925115,0.0135489,0.0173584,0.012762,0.0179053
8.88889,0.3,1,0.972611,0.00577122,0.00499267,0.00570609,0.00500355
6.92042,0.34,1,0.978793,0.00381836,0.00395158,0.00382582,0.00381806
5.54017,0.38,1,0.984567,0.00135123,0.0019621,0.00129099,0.00266642
4.53515,0.42,1,0.98977,0.00119668,0.00079098,0.00112547,0
1.25,0.8,1,0.990171,0,0,0,0
0.8,1,1,0.989547,0,0,0,0
0.355556,1.5,1,0.989349,0,0,0,0
0.2,2,1,0.989321,0,0,0,0

 7415.5
