90,0.2,0.111111,0.512813,0.120305,0.121887,0.121306,0.121881
72,0.2,0.138889,0.583723,0.1038,0.103384,0.103391,0.103484
60,0.2,0.166667,0.695259,0.0746558,0.0760602,0.076199,0.0754096
45,0.2,0.222222,0.749697,0.0612244,0.0628373,0.0595958,0.062163
30,0.2,0.333333,0.687413,0.0554871,0.0830878,0.0602036,0.0868758
22.5,0.2,0.444444,0.745619,0.0570436,0.0534828,0.0580658,0.0536728
18,0.2,0.555556,0.825385,0.0334432,0.0311222,0.0316269,0.0274907
15,0.2,0.666667,0.798859,0.0276081,0.0211524,0.0325134,0.0214977
12.8571,0.2,0.777778,0.884049,0.0110748,0.0145244,0.0125348,0.0147383
11.25,0.2,0.888889,0.84913,0.0168369,0.0200695,0.0164668,0.0187795
10,0.2,1,0.919574,0.00804469,0.00892351,0.00892321,0.00638336
6.66667,0.2,1.5,0.940052,0,0,0.00144616,0.000225855
5,0.2,2,0.962366,0,0,5.14525e-05,0
3.33333,0.2,3,0.97448,0,0,0,0
2.5,0.2,4,0.977699,0,0,0,0

 1086.75
