10,0.04,25,0.981501,0,0,0,0
10,0.06,11.1111,0.980766,0,0,0.000175061,0
10,0.08,6.25,0.969952,0.00318196,0.00251,0.000633481,0.00182763
10,0.12,2.77778,0.777075,0.0503446,0.0305701,0.0396468,0.0449438
10,0.16,1.5625,0.352386,0.139861,0.164654,0.130198,0.147011
10,0.2,1,0.18335,0.184017,0.227331,0.19018,0.207651
10,0.24,0.694444,0.134562,0.1905,0.232679,0.192689,0.244632
10,0.3,0.444444,0.0871998,0.256116,0.218579,0.216959,0.218547
10,0.34,0.346021,0.16184,0.212939,0.223805,0.196122,0.200629
10,0.38,0.277008,0.0911643,0.194373,0.210805,0.214722,0.287039
10,0.42,0.226757,0.0507714,0.212692,0.197853,0.242793,0.293225
10,0.8,0.0625,0.140934,0.388836,0.193889,0.0834103,0.191316
10,1,0.04,0.0838741,0.332948,0.206114,0.207941,0.168104
10,1.5,0.0177778,0,0.182439,0.272124,0.0905357,0.454037
10,2,0.01,0.165521,0.167303,0.332855,0.333085,0

 392.901
