500,0.04,1,0.171584,0.207101,0.173937,0.224149,0.220521
222.222,0.06,1,0.154406,0.201744,0.184313,0.228489,0.228092
125,0.08,1,0.161598,0.200567,0.192799,0.218325,0.223446
55.5556,0.12,1,0.134863,0.208575,0.250525,0.196214,0.207212
31.25,0.16,1,0.125948,0.193323,0.215476,0.215359,0.246925
20,0.2,1,0.155199,0.209793,0.19386,0.224971,0.213707
13.8889,0.24,1,0.136161,0.203389,0.234959,0.227191,0.194246
8.88889,0.3,1,0.137073,0.233993,0.221581,0.20511,0.199454
6.92042,0.34,1,0.102516,0.198314,0.242682,0.219089,0.23427
5.54017,0.38,1,0.12481,0.247376,0.239316,0.198652,0.18596
4.53515,0.42,1,0.107686,0.234998,0.217849,0.190841,0.243677
1.25,0.8,1,0.324975,0.174225,0.145118,0.182967,0.166188
0.8,1,1,0.486557,0.143406,0.10739,0.149926,0.104926
0.355556,1.5,1,0.727997,0.0712269,0.0589544,0.0662648,0.0669056
0.2,2,1,0.908793,0.00682611,0.0352645,0.0188483,0.0216965

 17808.9
