250,0.04,1,0.219361,0.224045,0.172627,0.195308,0.161645
111.111,0.06,1,0.140311,0.198034,0.212988,0.215338,0.211424
62.5,0.08,1,0.206542,0.194346,0.179556,0.191622,0.202201
27.7778,0.12,1,0.167086,0.225842,0.196606,0.178845,0.21747
15.625,0.16,1,0.200526,0.208736,0.162717,0.216885,0.195005
10,0.2,1,0.18688,0.171581,0.211425,0.210669,0.20524
6.94444,0.24,1,0.150746,0.249465,0.187736,0.229835,0.170014
4.44444,0.3,1,0.166802,0.188519,0.189695,0.245082,0.199439
3.46021,0.34,1,0.180956,0.1798,0.208205,0.210708,0.204474
2.77008,0.38,1,0.198409,0.191151,0.231456,0.199632,0.166772
2.26757,0.42,1,0.222515,0.183047,0.18779,0.194143,0.200645
0.625,0.8,1,0.541184,0.088837,0.120359,0.110142,0.122199
0.4,1,1,0.760658,0.0465231,0.0307514,0.0697386,0.0730555
0.177778,1.5,1,0.957495,0.013901,0.000203445,0.000192535,0.00920157
0.1,2,1,0.971656,0.0079224,0.00189638,0,0

 1036.46
