0.35,0.4,0.25,0,0,0,0,0
0.42,0.4,0.25,0,0,0,0,0
0.504,0.4,0.25,0,0,0,0,0
0.6048,0.4,0.25,0,0,0,0,0
0.72576,0.4,0.25,0,0,0,0,0.288789
0.870912,0.4,0.25,0.62108,0,0,0,0
1.04509,0.4,0.25,0.822611,0,0,0,0
1.25411,0.4,0.25,0.862951,0,0,0,0
1.50494,0.4,0.25,0.885527,0,0,0,0
1.80592,0.4,0.25,0,0.755436,0,0,0
2.16711,0.4,0.25,0,0.603672,0,0,0.3492
2.60053,0.4,0.25,0.469597,0,0.460755,0,0
3.12064,0.4,0.25,0,0,0,0.438214,0.516631
3.74476,0.4,0.25,0,0,0.746245,0,0.223658
4.49371,0.4,0.25,0.965239,0,0,0,0
5.39246,0.4,0.25,0,0,0.50673,0,0.481631
6.47095,0.4,0.25,0,0,0.489368,0.501252,0
7.76514,0.4,0.25,0,0,0,0.314899,0.672595
9.31817,0.4,0.25,0.66681,0,0.315154,0,0
11.1818,0.4,0.25,0.875284,0,0,0,0.110296
13.4182,0.4,0.25,0.314101,0.191705,0.281191,0,0.200965
16.1018,0.4,0.25,0,0.492723,0.253964,0.245758,0
19.3222,0.4,0.25,0,0,0.500727,0.494605,0
23.1866,0.4,0.25,0,0.482491,0.246476,0,0.265558
27.8239,0.4,0.25,0,0.249553,0,0,0.746888
33.3887,0.4,0.25,0,0,0.743907,0,0.252459
40.0664,0.4,0.25,0,0.247936,0,0.253557,0.495903
48.0797,0.4,0.25,0,0,0,0.755457,0.243123
57.6956,0.4,0.25,0,0.503419,0.248584,0.246674,0
69.2348,0.4,0.25,0,0,0.258254,0.243235,0.496798
83.0817,0.4,0.25,0.278758,0.268826,0,0.450494,0
99.6981,0.4,0.25,0,0.499133,0,0,0.499958

 4788.76
