0.35,0.4,0.25,0,0,0,0,0
0.42,0.4,0.25,0,0,0,0,0
0.504,0.4,0.25,0,0,0,0,0
0.6048,0.4,0.25,0,0,0,0,0
0.72576,0.4,0.25,0,0,0,0,0
0.870912,0.4,0.25,0,0,0,0,0
1.04509,0.4,0.25,0,0,0,0,0
1.25411,0.4,0.25,0,0,0,0,0
1.50494,0.4,0.25,0.855374,0,0,0,0
1.80592,0.4,0.25,0.876503,0,0,0,0
2.16711,0.4,0.25,0.902432,0,0,0,0
2.60053,0.4,0.25,0.923166,0,0,0,0
3.12064,0.4,0.25,0.932631,0,0,0,0
3.74476,0.4,0.25,0,0.2337,0.231134,0.236368,0.234764
4.49371,0.4,0.25,0.955492,0,0,0,0
5.39246,0.4,0.25,0.962225,0,0,0,0
6.47095,0.4,0.25,0.967554,0,0,0,0
7.76514,0.4,0.25,0,0.242078,0.243114,0.242255,0.243543
9.31817,0.4,0.25,0.000220215,0.244161,0.242519,0.240122,0.248495
11.1818,0.4,0.25,0.345936,0.156973,0.17012,0.151875,0.15723
13.4182,0.4,0.25,0.176765,0.201161,0.203431,0.202539,0.199863
16.1018,0.4,0.25,0.0741663,0.227346,0.226665,0.224884,0.233541
19.3222,0.4,0.25,0.253337,0.183166,0.181605,0.183873,0.18732
23.1866,0.4,0.25,0.243132,0.193879,0.186299,0.185779,0.182292
27.8239,0.4,0.25,0.233279,0.192237,0.195627,0.184497,0.187059
33.3887,0.4,0.25,0.296155,0.171946,0.17938,0.176572,0.169864
40.0664,0.4,0.25,0.305705,0.1765,0.175438,0.168219,0.169313
48.0797,0.4,0.25,0.267435,0.181543,0.182171,0.185209,0.179384
57.6956,0.4,0.25,0.260362,0.183948,0.184028,0.184259,0.183818
69.2348,0.4,0.25,0.269143,0.180688,0.185433,0.179192,0.182593
83.0817,0.4,0.25,0.254183,0.185451,0.186811,0.185886,0.185292
99.6981,0.4,0.25,0.286512,0.174856,0.178161,0.178539,0.179924

 7915.97
