0.35,0.4,0.25,0,0,0,0,0
0.42,0.4,0.25,0,0,0,0,0
0.504,0.4,0.25,0,0,0,0,0
0.6048,0.4,0.25,0,0,0,0,0
0.72576,0.4,0.25,0,0,0,0,0
0.870912,0.4,0.25,0,0,0,0,0
1.04509,0.4,0.25,0.797101,0,0,0,0
1.25411,0.4,0.25,0.825688,0,0,0,0
1.50494,0.4,0.25,0.866202,0,0,0,0
1.80592,0.4,0.25,0.883853,0,0,0,0
2.16711,0.4,0.25,0.898124,0,0,0,0
2.60053,0.4,0.25,0,0.218065,0.273237,0,0.254744
3.12064,0.4,0.25,0,0.23679,0.237605,0.234779,0.216092
3.74476,0.4,0.25,0.945438,0,0,0,0
4.49371,0.4,0.25,0,0.239998,0.234546,0.238124,0.237327
5.39246,0.4,0.25,0.962199,0,0,0,0
6.47095,0.4,0.25,0.969045,0,0,0,0
7.76514,0.4,0.25,0.86127,0.012404,0.0219803,0.0551857,0.0241881
9.31817,0.4,0.25,0.19104,0.192424,0.19572,0.198132,0.20065
11.1818,0.4,0.25,0.00185838,0.247043,0.244645,0.242766,0.244848
13.4182,0.4,0.25,0.198037,0.199643,0.186188,0.201849,0.19923
16.1018,0.4,0.25,0.307168,0.168476,0.175483,0.170202,0.166329
19.3222,0.4,0.25,0.345753,0.161286,0.16934,0.154145,0.159222
23.1866,0.4,0.25,0.309165,0.172113,0.165782,0.167582,0.1765
27.8239,0.4,0.25,0.335073,0.161286,0.168006,0.164221,0.164238
33.3887,0.4,0.25,0.294344,0.174676,0.174239,0.175196,0.175713
40.0664,0.4,0.25,0.251982,0.182809,0.189627,0.185553,0.185038
48.0797,0.4,0.25,0.281058,0.17473,0.183625,0.177924,0.178433
57.6956,0.4,0.25,0.259214,0.186613,0.183889,0.183314,0.183519
69.2348,0.4,0.25,0.280588,0.180488,0.178741,0.179327,0.178041
83.0817,0.4,0.25,0.284501,0.174679,0.181146,0.17885,0.178418
99.6981,0.4,0.25,0.254866,0.190413,0.183609,0.186404,0.182629

 3925.2
