0.01,0.019813819500948945
0.02,0.025418524488796324
0.03,0.04656108719028571
0.04,0.05396441373908698
0.05,0.05647233516811565
0.060000000000000005,0.05833338697927429
0.06999999999999999,0.061071807304478136
0.08,0.06533373686401232
0.09,0.07081733763697484
0.09999999999999999,0.07648085308550547
0.2,0.10795941515189407
0.4,0.15436087677310695
0.6000000000000001,0.1902142869147328
0.8,0.2210821488960141
1.,0.24886611025560043
1.2,0.2745492068587759
1.4000000000000001,0.29872969259245247
1.6,0.32180703352324136
1.8,0.34406966852063786
2.,0.3657428807675823
2.2,0.387015758710926
2.4000000000000004,0.4080585141896343
2.6000000000000005,0.4290328906915167
2.8000000000000003,0.45009674094732877
3.0000000000000004,0.47140314389815796
3.2,0.4930944534857741
3.4000000000000004,0.51529189754887
3.6000000000000005,0.5380816721375131
3.8000000000000003,0.5614990103558878
4.,0.5855125495072192
4.2,0.6100123727159603
4.4,0.6348058872517289
4.6000000000000005,0.6596254052688795
4.800000000000001,0.6841491702423526
5.000000000000001,0.7080337130664556
5.2,0.7309512640161437
5.4,0.7526237277147937
5.6000000000000005,0.7728458921702823
5.800000000000001,0.7914944910306545
6.000000000000001,0.8085242679120258
6.2,0.8239551966375873
6.4,0.8378557562205918
6.6000000000000005,0.8503262208775862
6.800000000000001,0.8614843417102837
7.000000000000001,0.8714543576741026
7.2,0.8803593110583148
7.4,0.8883161562081372
7.6000000000000005,0.8954329999273581
7.800000000000001,0.901807848128001
8.,0.9075283470815276
8.2,0.9126721361336213
8.4,0.9173075426020054
8.6,0.9214944392241051
8.799999999999999,0.9252851501707497
9.,0.9287253373165975
9.2,0.9318548289617191
9.4,0.9347083728257664
9.6,0.9373163072771175
9.8,0.9397051519112728
10.,0.9418981225132719
20,0.9729954320498839
