0.01,0.020081760963296457
0.02,0.04858637537091252
0.03,0.058088153527280584
0.04,0.05937626297218061
0.05,0.06134119489044111
0.060000000000000005,0.06782157771937235
0.06999999999999999,0.07883034016372342
0.08,0.08783465897992207
0.09,0.09297543143608923
0.09999999999999999,0.09604853809743612
0.2,0.13436390633657821
0.4,0.19072639720004786
0.6000000000000001,0.2358821292313659
0.8,0.27493508213222645
1.,0.3104307794258656
1.2,0.34361359220110776
1.4000000000000001,0.37525068180637816
1.6,0.4058833230319618
1.8,0.43594166180575256
2.,0.46581301120693336
2.2,0.49589166800354917
2.4000000000000004,0.5266116954436362
2.6000000000000005,0.5584514144036944
2.8000000000000003,0.5918914363973272
3.0000000000000004,0.6273059354845387
3.2,0.6647780025086966
3.4000000000000004,0.7038734954198942
3.6000000000000005,0.7434931079260942
3.8000000000000003,0.7819835790064875
4.,0.817576361322636
4.2,0.8489359782334333
4.4,0.875468901437769
4.6000000000000005,0.8972687825741353
4.800000000000001,0.9148562438027344
5.000000000000001,0.9289171011509526
5.2,0.9401321304987516
5.4,0.9490970508385268
5.6000000000000005,0.9562999009426877
5.800000000000001,0.9621265234844693
6.000000000000001,0.9668763830785887
6.2,0.9707799927123478
6.4,0.9740144356751954
6.6000000000000005,0.9767160052946489
6.800000000000001,0.9789900491110761
7.000000000000001,0.9809184615984263
7.2,0.982565323503748
7.4,0.9839811279963495
7.6000000000000005,0.9852059475101531
7.800000000000001,0.9862718129038065
8.,0.9872045084479374
8.2,0.988024933242574
8.4,0.9887501399065205
8.6,0.9893941320149264
8.799999999999999,0.989968480261873
9.,0.9904828016390472
9.2,0.9909451344792386
9.4,0.9913622338499359
9.6,0.9917398056484723
9.8,0.9920826932320747
10.,0.9923950270717667
20,0.9966014150997258
